output_frame,source_rgb_frame,side,phase,solver_sample_index,solver_sample_age_ms,strict_timing_valid,all_10_correspondence_mean_mm,five_tip_mean_mm,five_base_mean_mm
811,811,right,evaluation,2654,3.632498999877498,0,44.96078929762017,54.13471456357952,35.78686403166082
812,812,left,evaluation,2657,1.7813110000588495,1,41.6292605935108,49.19843949316987,34.06008169385173
812,812,right,evaluation,2657,1.7813110000588495,1,45.770136275796105,55.510210576757615,36.030061974834595
813,813,left,evaluation,2665,1.6595990000496386,1,42.02821129977817,49.67539921377652,34.38102338577981
813,813,right,evaluation,2665,1.6595990000496386,1,46.59611728941648,56.86817200540895,36.324062573424015
814,814,left,evaluation,2669,1.826811999990241,0,42.362962942279886,50.0985051616298,34.627420722929976
814,814,right,evaluation,2669,1.826811999990241,0,47.63095338075499,58.44183614691051,36.820070614599466
815,815,left,evaluation,2672,16.341657499879148,0,42.87538730862788,50.92187609777741,34.82889851947835
815,815,right,evaluation,2672,16.341657499879148,0,48.67640988135734,60.10150699687608,37.25131276583859
816,816,left,evaluation,2673,10.985851999976148,0,43.316028243895644,51.810794212573924,34.82126227521736
816,816,right,evaluation,2673,10.985851999976148,0,50.19510843762038,62.34998455572743,38.040232319513315
817,817,left,evaluation,2675,2.2418394999021984,0,44.04755169774836,53.01174658223958,35.08335681325714
817,817,right,evaluation,2675,2.2418394999021984,0,51.364983148869314,64.14654742429417,38.58341887344447
818,818,left,evaluation,2682,2.1475439998539514,1,44.90173701678947,54.41967873798349,35.383795295595455
818,818,right,evaluation,2682,2.1475439998539514,1,52.318824766577265,65.6124326626668,39.02521687048774
819,819,left,evaluation,2685,5.560890999959156,1,45.72924323995216,55.77941868909259,35.67906779081174
819,819,right,evaluation,2685,5.560890999959156,1,53.251437335870904,67.13407530644369,39.36879936529811
820,820,left,evaluation,2685,39.284557999963,0,46.29068346933694,56.6928200840364,35.888546854637504
820,820,right,evaluation,2685,39.284557999963,0,54.311896349957784,68.7496380156113,39.87415468430428
821,821,left,evaluation,2686,12.459032999913688,0,46.521608355224366,57.04798975392458,35.99522695652415
821,821,right,evaluation,2686,12.459032999913688,0,55.229360751103606,70.11475599909463,40.3439655031126
822,822,left,evaluation,2687,13.346867999871392,1,47.489363062954396,58.33816214527415,36.64056398063464
822,822,right,evaluation,2687,13.346867999871392,1,56.3356771026429,71.62741311178206,41.04394109350375
823,823,left,evaluation,2691,0.11144300015075714,1,47.95095384905038,58.76629774705435,37.13560995104639
823,823,right,evaluation,2691,0.11144300015075714,1,56.72227250047776,72.20577572132973,41.238769279625785
824,824,left,evaluation,2698,0.44593999996322964,1,48.13851315582074,58.732041904713846,37.544984406927625
824,824,right,evaluation,2698,0.44593999996322964,1,56.601632935535164,71.919520953747,41.28374491732334
825,825,left,evaluation,2702,6.304378000095312,1,48.25761824292259,58.686531117792335,37.828705368052844
825,825,right,evaluation,2702,6.304378000095312,1,56.16007728512458,71.17320945699915,41.14694511325
826,826,left,evaluation,2703,15.382967999812536,0,48.33546793419183,58.81599753487755,37.8549383335061
826,826,right,evaluation,2703,15.382967999812536,0,55.172490165532,69.62788260706864,40.717097723995366
827,827,left,evaluation,2703,18.379874500169535,0,47.892801293135484,58.13317474677284,37.65242783949812
827,827,right,evaluation,2703,18.379874500169535,0,53.94927858583619,67.7929859362074,40.10557123546498
828,828,left,evaluation,2706,0.8409690001371928,1,49.10409727927214,59.890223818695766,38.31797073984851
828,828,right,evaluation,2706,0.8409690001371928,1,53.80427215720895,67.06745857522108,40.54108573919682
829,829,left,evaluation,2712,1.2422654999681981,1,49.22412774911051,60.11601857407267,38.33223692414833
829,829,right,evaluation,2712,1.2422654999681981,1,52.94655867223372,65.85262620093985,40.040491143527575
830,830,left,evaluation,2716,1.6926999999213876,1,48.88711209583878,59.620264990453016,38.153959201224545
830,830,right,evaluation,2716,1.6926999999213876,1,52.39168057859333,65.10730506346485,39.67605609372181
831,831,left,evaluation,2717,25.20590800008904,0,48.50894745597856,59.090477554164764,37.927417357792365
831,831,right,evaluation,2717,25.20590800008904,0,51.90405077144747,64.47534122861722,39.33276031427772
832,832,left,evaluation,2717,9.1774439999881,1,48.73005552589538,59.40710651198077,38.05300453980998
832,832,right,evaluation,2717,9.1774439999881,1,51.301691447124156,63.69642783011801,38.906955064130294
833,833,left,evaluation,2719,1.3457454999752372,1,47.71360361714421,58.16842890424548,37.25877833004293
833,833,right,evaluation,2719,1.3457454999752372,1,48.11088732048203,59.96104655447427,36.26072808648978
834,834,left,evaluation,2725,1.6856520001056197,1,46.07068587365223,55.83386175040986,36.30750999689459
834,834,right,evaluation,2725,1.6856520001056197,1,46.49443527173519,57.85805100237906,35.13081954109133
835,835,left,evaluation,2730,1.2228049999976065,1,45.32370115770816,54.80274443507835,35.84465788033795
835,835,right,evaluation,2730,1.2228049999976065,1,45.163202814724684,56.09757823825387,34.22882739119548
836,836,left,evaluation,2734,0.3830390000985062,0,44.98299447446554,54.331177214375785,35.63481173455533
836,836,right,evaluation,2734,0.3830390000985062,0,43.958101741492875,54.484536177252764,33.43166730573299
837,837,left,evaluation,2735,13.701091500024631,0,44.78253053191986,54.03936548446715,35.525695579372574
837,837,right,evaluation,2735,13.701091500024631,0,42.80062574507775,52.859283954730394,32.741967535425104
838,838,left,evaluation,2737,0.39652999998907035,1,44.31575269992264,53.458463194589015,35.17304220525627
838,838,right,evaluation,2737,0.39652999998907035,1,41.28982123458431,50.80104030634453,31.77860216282408
839,839,left,evaluation,2739,16.82218200016905,1,43.83658220439115,52.759943075951284,34.913221332831014
839,839,right,evaluation,2739,16.82218200016905,1,39.691998375742195,48.589170370857076,30.794826380627324
840,840,left,evaluation,2742,3.4226519999265292,0,43.67540922770952,52.61292884139637,34.7378896140227
840,840,right,evaluation,2742,3.4226519999265292,0,38.61503174422619,47.02367040423726,30.20639308421512
841,841,left,evaluation,2742,29.49859299997115,0,43.959004518605354,53.16804032446322,34.7499687127475
841,841,right,evaluation,2742,29.49859299997115,0,37.72885185968196,45.70899864538028,29.748705073983643
842,842,left,evaluation,2743,4.574265999963245,1,44.07273032125434,53.440518376023206,34.704942266485475
842,842,right,evaluation,2743,4.574265999963245,1,36.69023558248537,44.32683301732247,29.05363814764825
843,843,left,evaluation,2748,1.2104820000331529,1,42.7484188934943,51.83214393243135,33.66469385455728
843,843,right,evaluation,2748,1.2104820000331529,1,34.76320733733748,41.85208171441207,27.674332960262888
844,844,left,evaluation,2753,6.573933000026955,1,42.30229476393936,51.30737934385026,33.297210184028465
844,844,right,evaluation,2753,6.573933000026955,1,34.109726398358916,41.304361166336605,26.915091630381227
845,845,left,evaluation,2755,12.093572499907168,1,41.77500838204694,50.75830343040782,32.79171333368605
845,845,right,evaluation,2755,12.093572499907168,1,33.706514093120845,41.08269543395002,26.330332752291678
846,846,left,evaluation,2756,20.164133999969636,0,41.47166944075384,50.35508131932635,32.58825756218133
846,846,right,evaluation,2756,20.164133999969636,0,33.67495421270196,41.19478761448288,26.15512081092105
847,847,left,evaluation,2758,4.914384999892718,1,39.97911674000715,48.4300967317959,31.528136748218408
847,847,right,evaluation,2758,4.914384999892718,1,32.063820989669935,39.082262770204494,25.045379209135373
848,848,left,evaluation,2764,0.40122299992617627,1,38.00553232418747,45.67953218219709,30.33153246617785
848,848,right,evaluation,2764,0.40122299992617627,1,31.22150160423987,37.93579166181647,24.507211546663278
849,849,left,evaluation,2769,0.5241530000148487,1,36.335267245157205,43.21003911106218,29.460495379252244
849,849,right,evaluation,2769,0.5241530000148487,1,31.16625425891646,37.974519849732246,24.357988668100663
850,850,left,evaluation,2770,19.683415000145033,0,35.46229496670139,41.990003185924266,28.934586747478516
850,850,right,evaluation,2770,19.683415000145033,0,31.04088184172562,37.8210460131359,24.260717670315334
851,851,left,evaluation,2771,29.777707999755876,0,34.971783560415695,41.27843542069354,28.665131700137863
851,851,right,evaluation,2771,29.777707999755876,0,30.711022133096645,37.28012746660739,24.141916799585903
852,852,left,evaluation,2771,2.7301760001137154,1,34.82751990353211,40.964014096420236,28.691025710643977
852,852,right,evaluation,2771,2.7301760001137154,1,30.673394043996797,37.10513822416867,24.24164986382493
853,853,left,evaluation,2779,0.19023400000151014,1,34.226819846858156,40.29070110471683,28.16293858899947
853,853,right,evaluation,2779,0.19023400000151014,1,29.878934452072066,35.8259543384764,23.93191456566773
854,854,left,evaluation,2784,0.5677649999142886,1,33.855013028657325,39.74612017984289,27.963905877471763
854,854,right,evaluation,2784,0.5677649999142886,1,29.157191690250567,34.70825682313717,23.606126557363964
855,855,left,evaluation,2787,18.02184949997354,1,33.685485066063734,39.43675449831302,27.93421563381445
855,855,right,evaluation,2787,18.02184949997354,1,28.415734947362306,33.45826603864135,23.373203856083276
856,856,left,evaluation,2788,19.188643000006778,1,33.23483181919862,38.66560521703369,27.804058421363543
856,856,right,evaluation,2788,19.188643000006778,1,27.807828340945775,32.359707920020185,23.255948761871366
857,857,left,evaluation,2789,12.75043250007002,1,32.735996729449916,37.806699226610974,27.66529423228884
857,857,right,evaluation,2789,12.75043250007002,1,27.548536910769464,31.720579073801503,23.376494747737414
858,858,left,evaluation,2792,1.570008000044254,1,32.26625652450163,36.9417718273155,27.59074122168775
858,858,right,evaluation,2792,1.570008000044254,1,27.22333379171955,31.100067164783262,23.346600418655846
859,859,left,evaluation,2799,1.6700060000403028,1,32.069321699307146,36.69892713690492,27.43971626170938
859,859,right,evaluation,2799,1.6700060000403028,1,26.929192131128104,30.48832689329647,23.37005736895973
860,860,left,evaluation,2803,1.3987329998599307,0,32.08149446962718,36.89804704769359,27.264941891560778
860,860,right,evaluation,2803,1.3987329998599307,0,26.809078408488112,30.23865611427679,23.37950070269944
861,861,left,evaluation,2806,18.01546349997807,0,32.34330630490987,37.55070065203718,27.13591195778257
861,861,right,evaluation,2806,18.01546349997807,0,27.056898856209905,30.684787678588094,23.42901003383171
862,862,left,evaluation,2807,11.9543230000545,1,32.63967139427251,38.257732172866916,27.02161061567809
862,862,right,evaluation,2807,11.9543230000545,1,27.527731644404774,31.489108049710456,23.566355239099096
863,863,left,evaluation,2809,1.3546599998335296,1,33.123773309129206,39.29186721848913,26.955679399769288
863,863,right,evaluation,2809,1.3546599998335296,1,28.493814216093472,33.12166252012343,23.86596591206351
864,864,left,evaluation,2815,2.2492609998607804,1,33.568532489010344,40.21525493935634,26.921810038664365
864,864,right,evaluation,2815,2.2492609998607804,1,29.708153829825353,35.19898099693676,24.21732666271394
865,865,left,evaluation,2820,0.7210329999907117,1,34.24840597244094,41.55829652042015,26.938515424461723
865,865,right,evaluation,2820,0.7210329999907117,1,31.463482527485894,38.17862830176924,24.748336753202548
866,866,left,evaluation,2822,20.31445900001927,0,35.2853256877838,43.637339165849504,26.933312209718103
866,866,right,evaluation,2822,20.31445900001927,0,32.80998982758653,40.59062540498116,25.029354250191883
867,867,left,evaluation,2823,10.687631000109832,1,37.01545551324455,46.79028605258971,27.24062497389939
867,867,right,evaluation,2823,10.687631000109832,1,33.211148895080065,41.44256486389444,24.97973292626569
868,868,left,evaluation,2825,4.449711999995998,1,37.962811583866454,48.64470727080303,27.280915896929873
868,868,right,evaluation,2825,4.449711999995998,1,33.64595001842226,42.157060120160395,25.134839916684136
869,869,left,evaluation,2826,10.680159666662803,1,38.57536972831407,49.82966997522521,27.32106948140294
869,869,right,evaluation,2826,10.680159666662803,1,34.607512031894444,43.779512600125926,25.43551146366297
870,870,left,evaluation,2828,12.437092666687022,1,38.38515347228424,49.514768878534426,27.255538066034045
870,870,right,evaluation,2828,12.437092666687022,1,35.60066168942465,45.44743758762472,25.753885791224583
871,871,left,evaluation,2829,1.35479799996574,1,38.037285499706535,48.99152309337522,27.083047906037837
871,871,right,evaluation,2829,1.35479799996574,1,36.57142039630439,46.965764392869545,26.177076399739242
872,872,left,evaluation,2832,1.4491044998976577,1,37.908338104948676,48.863597651743234,26.953078558154107
872,872,right,evaluation,2832,1.4491044998976577,1,38.32574782503,50.06741153219953,26.58408411786047
873,873,left,evaluation,2838,0.7208529998479207,1,37.37432923361383,48.0622218395511,26.686436627676574
873,873,right,evaluation,2838,0.7208529998479207,1,39.08983605293225,51.29019998468531,26.88947212117919
874,874,left,evaluation,2842,3.51731299997482,0,35.43761523750238,44.4235383614923,26.45169211351247
874,874,right,evaluation,2842,3.51731299997482,0,39.034241318829096,51.260002959732695,26.808479677925487
875,875,left,evaluation,2843,17.80436100011684,0,34.98491624810437,43.52738900456944,26.442443491639295
875,875,right,evaluation,2843,17.80436100011684,0,39.00895459705747,51.18972165409805,26.828187540016877
876,876,left,evaluation,2844,1.0747490000539983,1,34.28112470604212,41.98064321438915,26.581606197695095
876,876,right,evaluation,2844,1.0747490000539983,1,39.51772600370339,52.177836172165655,26.857615835241113
877,877,left,evaluation,2849,1.0250320001432556,1,33.892638451260915,40.98650605924626,26.79877084327557
877,877,right,evaluation,2849,1.0250320001432556,1,39.77746291627846,52.576119235585466,26.97880659697146
878,878,left,evaluation,2854,1.3434709999273764,1,33.65678386814393,40.365069075408954,26.948498660878915
878,878,right,evaluation,2854,1.3434709999273764,1,39.279441535465814,51.548173090335055,27.010709980596584
879,879,left,evaluation,2857,18.273114000066926,1,33.72105327160976,40.34401468027109,27.09809186294846
879,879,right,evaluation,2857,18.273114000066926,1,39.18133601186414,51.334786058820555,27.02788596490773
880,880,left,evaluation,2858,23.439798000026713,0,33.94162482849059,40.52900327852025,27.354246378460935
880,880,right,evaluation,2858,23.439798000026713,0,38.85351185590085,50.70865205498158,26.998371656820115
881,881,left,evaluation,2859,5.178371000056359,1,34.19717934148821,41.08080784782097,27.313550835155446
881,881,right,evaluation,2859,5.178371000056359,1,38.04112606769571,49.05541748476545,27.026834650625965
882,882,left,evaluation,2863,1.7856594997738284,1,34.97510335771126,42.10192554330417,27.848281172118373
882,882,right,evaluation,2863,1.7856594997738284,1,37.794378624950994,48.42823948367655,27.160517766225446
883,883,left,evaluation,2869,5.339157999969757,1,35.59045719339427,42.6333957148585,28.54751867193006
883,883,right,evaluation,2869,5.339157999969757,1,37.37473246629296,47.17646171396638,27.573003218619533
884,884,left,evaluation,2872,14.030833500100925,1,36.48773872280811,43.53848844103583,29.43698900458037
884,884,right,evaluation,2872,14.030833500100925,1,37.75156306835435,47.23612936562422,28.26699677108447
885,885,left,evaluation,2872,19.43624499995167,0,37.493201028408336,44.5853782070558,30.40102384976088
885,885,right,evaluation,2872,19.43624499995167,0,38.128399457311986,47.49597836187926,28.76082055274471
886,886,left,evaluation,2874,1.3211529999352933,0,38.952215867252896,47.01438391739847,30.890047817107323
886,886,right,evaluation,2874,1.3211529999352933,0,38.56529505824081,47.92044506453536,29.210145051946267
887,887,left,evaluation,2878,1.631024000062098,1,40.12558887525549,48.926052083533634,31.325125666977335
887,887,right,evaluation,2878,1.631024000062098,1,38.825942785548236,48.234847064438746,29.41703850665773
888,888,left,evaluation,2884,3.4491379999508354,1,41.21105765826336,50.69582703447876,31.726288282047943
888,888,right,evaluation,2884,3.4491379999508354,1,39.78753733328929,49.743397778964585,29.83167688761402
889,889,left,evaluation,2887,5.08728400018299,1,41.82079467259352,51.6079553877179,32.03363395746913
889,889,right,evaluation,2887,5.08728400018299,1,40.3951516449111,50.6718770804324,30.118426209389792
890,890,left,evaluation,2888,17.287637999970684,1,42.349498736451125,52.34472363520632,32.35427383769592
890,890,right,evaluation,2888,17.287637999970684,1,40.51880207105093,50.83993076870327,30.197673373398594
891,891,left,evaluation,2889,5.290747000117335,0,42.89461052345129,53.16187655255062,32.62734449435197
891,891,right,evaluation,2889,5.290747000117335,0,40.479641100931325,50.70801307745135,30.2512691244113
892,892,left,evaluation,2894,1.083689499864704,0,43.47793343471344,54.15525283439611,32.80061403503077
892,892,right,evaluation,2894,1.083689499864704,0,41.013661489015085,51.51249893023588,30.514824047794292
893,893,left,evaluation,2902,2.2235310000269237,1,43.89587303387394,54.680883410702435,33.110862657045445
893,893,right,evaluation,2902,2.2235310000269237,1,41.48560248085606,52.14645032030796,30.824754641404166
894,894,left,evaluation,2906,1.2359555000784894,1,44.205933458309424,55.127308897987106,33.28455801863173
894,894,right,evaluation,2906,1.2359555000784894,1,42.330359905767594,53.39719446815339,31.263525343381794
895,895,left,evaluation,2908,0.3628510000908136,0,44.43352194156785,55.42930467821718,33.43773920491853
895,895,right,evaluation,2908,0.3628510000908136,0,43.20040191592181,54.60947508710956,31.791328744734056
896,896,left,evaluation,2909,29.016940999781582,0,44.598760018716945,55.55780275295225,33.63971728448165
896,896,right,evaluation,2909,29.016940999781582,0,43.79967831896657,55.39014608562318,32.209210552309955
897,897,left,evaluation,2910,1.047782000114239,1,44.6824525597964,55.59504529655887,33.76985982303393
897,897,right,evaluation,2910,1.047782000114239,1,44.20095516260148,55.940126633398776,32.46178369180417
898,898,left,evaluation,2914,1.2464779999845632,1,44.66049915628742,55.433807284636046,33.8871910279388
898,898,right,evaluation,2914,1.2464779999845632,1,44.59242681879935,56.37642395322896,32.808429684369756
899,899,left,evaluation,2915,6.482160999894404,1,44.41614065395349,55.012443789350904,33.819837518556064
899,899,right,evaluation,2915,6.482160999894404,1,45.39559703060245,57.557080137287684,33.23411392391722
900,900,left,evaluation,2916,17.925120499967306,1,43.997081398298725,54.332204941333316,33.661957855264134
900,900,right,evaluation,2916,17.925120499967306,1,45.572021217500705,57.789547731718855,33.354494703282555
901,901,left,evaluation,2917,4.425002999823846,0,43.69868213341091,53.873855285027766,33.523508981794066
901,901,right,evaluation,2917,4.425002999823846,0,45.53823108764887,57.65600989084074,33.42045228445697
902,902,left,evaluation,2918,8.20929350015831,0,43.46690146740209,53.530891298334,33.40291163647018
902,902,right,evaluation,2918,8.20929350015831,0,45.78015715277848,57.83796803672128,33.722346268835665
903,903,left,evaluation,2920,2.17518099998415,1,43.43981875476707,53.51107507576164,33.36856243377249
903,903,right,evaluation,2920,2.17518099998415,1,45.44092739771914,57.176174536743225,33.70568025869506
904,904,left,evaluation,2927,2.0054519998211617,1,43.644236753946764,53.792970327363356,33.49550318053016
904,904,right,evaluation,2927,2.0054519998211617,1,45.295763678819576,56.842770222637114,33.74875713500206
905,905,left,evaluation,2932,4.261170999825481,1,43.97431831714462,54.29965232058471,33.64898431370453
905,905,right,evaluation,2932,4.261170999825481,1,45.415241220906196,56.937684008963274,33.89279843284912
906,906,left,evaluation,2934,17.16832500005694,1,43.99439695748498,54.36995496725153,33.618838947718416
906,906,right,evaluation,2934,17.16832500005694,1,45.22498047510267,56.48081571031264,33.96914523989271
907,907,left,evaluation,2935,16.094247999944855,0,44.074926819701865,54.4784354692584,33.671418170145316
907,907,right,evaluation,2935,16.094247999944855,0,44.81232262998792,55.80701231938076,33.81763294059506
908,908,left,evaluation,2936,5.355081500056258,0,44.484174356183516,55.078139382618055,33.890209329748984
908,908,right,evaluation,2936,5.355081500056258,0,45.60805860848069,56.859849489680755,34.35626772728064
909,909,left,evaluation,2940,1.8800459999965824,1,45.00468691984509,55.919293003249436,34.09008083644075
909,909,right,evaluation,2940,1.8800459999965824,1,46.10065672758498,57.40199603772495,34.799317417445025
910,910,left,evaluation,2946,1.6673064999395137,1,44.95453142515844,55.894342410251646,34.01472044006524
910,910,right,evaluation,2946,1.6673064999395137,1,46.09398194459875,57.253072054858606,34.9348918343389
911,911,left,evaluation,2950,0.005594999947788892,1,44.8947914688182,55.85529206980088,33.9342908678355
911,911,right,evaluation,2950,0.005594999947788892,1,46.12584922881065,57.07609814486589,35.175600312755414
912,912,left,evaluation,2950,33.483831500007,0,44.53182897057975,55.31695162015958,33.746706320999934
912,912,right,evaluation,2950,33.483831500007,0,45.4787390743436,56.02746957138983,34.930008577297386
913,913,left,evaluation,2951,7.140132000131416,0,44.379544445200686,55.12033587343801,33.63875301696335
913,913,right,evaluation,2951,7.140132000131416,0,45.2192241492052,55.57535854053076,34.86308975787964
914,914,left,evaluation,2952,4.8551244999544,0,45.26777841246314,56.442385523473945,34.09317130145233
914,914,right,evaluation,2952,4.8551244999544,0,47.41090740590964,58.4200661163683,36.401748695450976
915,915,left,evaluation,2954,10.286625999924581,1,45.68096216566755,57.13273782692111,34.229186504414024
915,915,right,evaluation,2954,10.286625999924581,1,48.02955574620417,59.22820268156846,36.83090881083988
916,916,left,evaluation,2958,2.0842634999098664,1,46.05387072039201,57.56332633181288,34.54441510897115
916,916,right,evaluation,2958,2.0842634999098664,1,48.317018199278365,59.49289204299455,37.14114435556219
917,917,left,evaluation,2963,7.965202999912435,1,46.38100652103128,58.09310112140074,34.66891192066182
917,917,right,evaluation,2963,7.965202999912435,1,48.56344340990684,59.72464908997385,37.402237729839825
918,918,left,evaluation,2965,11.308300499877078,1,46.447468466837805,58.149202561353206,34.74573437232241
918,918,right,evaluation,2965,11.308300499877078,1,48.97033828930881,60.32520416888739,37.61547240973023
919,919,left,evaluation,2966,0.6905449999976554,0,46.622728639245665,58.44468717275113,34.8007701057402
919,919,right,evaluation,2966,0.6905449999976554,0,49.24992867722411,60.726730468451976,37.77312688599625
920,920,left,evaluation,2967,8.842186999800106,0,47.436319322842785,59.50954413723974,35.36309450844584
920,920,right,evaluation,2967,8.842186999800106,0,50.52212595161994,62.467787027393875,38.576464875846014
921,921,left,evaluation,2970,2.3736660000395204,1,47.66517181685902,59.862100771181034,35.468242862537004
921,921,right,evaluation,2970,2.3736660000395204,1,51.120503141303956,63.30902294496259,38.93198333764532
922,922,left,evaluation,2977,0.24512300001333642,1,48.00604321870699,60.32933119652148,35.68275524089249
922,922,right,evaluation,2977,0.24512300001333642,1,51.4193278440589,63.63747481677284,39.20118087134494
923,923,left,evaluation,2981,0.4562480000913638,1,48.30901317028851,60.70105572918719,35.91697061138982
923,923,right,evaluation,2981,0.4562480000913638,1,52.07268210785187,64.52729118433112,39.61807303137262
924,924,left,evaluation,2982,25.999696500093705,0,48.29506358560569,60.66065795178681,35.92946921942458
924,924,right,evaluation,2982,25.999696500093705,0,52.23441718824311,64.70810188117657,39.76073249530964
925,925,left,evaluation,2983,8.180827999922258,1,48.38938575572227,60.72387554992845,36.0548959615161
925,925,right,evaluation,2983,8.180827999922258,1,52.345039658873155,64.77212801309366,39.91795130465266
926,926,left,evaluation,2987,2.762276500106964,1,49.27407579684471,61.89082148416095,36.65733010952848
926,926,right,evaluation,2987,2.762276500106964,1,53.84669252374651,66.67849816492162,41.01488688257139
927,927,left,evaluation,2994,1.2743249999402906,1,49.629430310902585,62.226085846151435,37.03277477565374
927,927,right,evaluation,2994,1.2743249999402906,1,54.220989815911686,67.15124736073292,41.29073227109046
928,928,left,evaluation,2998,9.337657999822113,1,49.81838529572105,62.27651583999604,37.360254751446064
928,928,right,evaluation,2998,9.337657999822113,1,54.3806209281968,67.3456136956402,41.4156281607534
929,929,left,evaluation,2998,42.728157999817995,0,49.29134813765213,61.31022975532524,37.27246651997901
929,929,right,evaluation,2998,42.728157999817995,0,54.35866842771507,67.26239189771283,41.45494495771729
930,930,left,evaluation,2999,12.737818499999776,0,49.27398003668351,61.063099898444214,37.484860174922794
930,930,right,evaluation,2999,12.737818499999776,0,54.831640636823614,67.87215175741167,41.791129516235564
931,931,left,evaluation,3002,8.149566000156483,1,49.45832327985387,61.198031915572685,37.71861464413505
931,931,right,evaluation,3002,8.149566000156483,1,55.19840711435961,68.27160049144061,42.1252137372786
932,932,left,evaluation,3007,1.9410659999721247,1,49.04873743732652,60.48446851039107,37.61300636426196
932,932,right,evaluation,3007,1.9410659999721247,1,54.79119449643076,67.71805739708176,41.86433159577975
933,933,left,evaluation,3011,3.1478010000682843,1,48.49796538857787,59.63563920540538,37.360291571750366
933,933,right,evaluation,3011,3.1478010000682843,1,54.24882060923569,67.0441094912009,41.45353172727047
934,934,left,evaluation,3014,9.297796500050026,1,47.66986878909283,58.56469937241216,36.7750382057735
934,934,right,evaluation,3014,9.297796500050026,1,53.76888323977018,66.39264799845736,41.145118481083
935,935,left,evaluation,3014,44.37121799992383,0,47.41946093604095,58.28175261322374,36.55716925885815
935,935,right,evaluation,3014,44.37121799992383,0,53.196100386788075,65.58963705233536,40.802563721240794
936,936,left,evaluation,3015,12.6769255000454,0,45.83531608825961,56.384004948079124,35.28662722844011
936,936,right,evaluation,3015,12.6769255000454,0,52.976711449768615,65.22101002885923,40.732412870678004
937,937,left,evaluation,3018,1.8942199999401055,1,45.015531460479,55.32946049553932,34.70160242541866
937,937,right,evaluation,3018,1.8942199999401055,1,52.11443782763229,63.917478715245466,40.31139694001911
938,938,left,evaluation,3024,1.485389999970721,1,44.13350831698364,54.25618317805205,34.01083345591521
938,938,right,evaluation,3024,1.485389999970721,1,50.718533030924846,62.00043638072118,39.4366296811285
939,939,left,evaluation,3029,3.3480479999070667,0,43.301547385097976,53.32761896861352,33.27547580158243
939,939,right,evaluation,3029,3.3480479999070667,0,49.247923440498546,60.07513990469097,38.42070697630613
940,940,left,evaluation,3030,12.871093999820005,0,43.45233849452497,53.60225288150756,33.30242410754239
940,940,right,evaluation,3030,12.871093999820005,0,48.476205030587906,59.020076414870026,37.93233364630579
941,941,left,evaluation,3031,7.691235000038432,1,41.80816982639011,51.48506559969984,32.131274053080375
941,941,right,evaluation,3031,7.691235000038432,1,46.061159263972385,55.780861469029105,36.34145705891568
942,942,left,evaluation,3035,1.1434005000410252,1,41.50550557901591,51.21390059909449,31.797110558937334
942,942,right,evaluation,3035,1.1434005000410252,1,45.491006644030314,54.96895413342289,36.01305915463774
943,943,left,evaluation,3041,0.6315880000329344,1,41.502501304215386,51.35327307726866,31.6517295311621
943,943,right,evaluation,3041,0.6315880000329344,1,44.29350526247508,53.27666906006264,35.310341464887514
944,944,left,evaluation,3044,8.772013499765308,1,41.367717337808564,51.0821372181105,31.653297457506618
944,944,right,evaluation,3044,8.772013499765308,1,43.168324492202636,51.81163396633141,34.52501501807388
945,945,left,evaluation,3044,42.179313999895385,0,41.463726156336904,50.61096913649112,32.316483176182686
945,945,right,evaluation,3044,42.179313999895385,0,42.658436088045825,51.29872782578889,34.01814435030276
946,946,left,evaluation,3045,10.093003000065437,0,41.93021840117674,50.33767495541976,33.522761846933726
946,946,right,evaluation,3045,10.093003000065437,0,42.998112722649786,52.02068257741804,33.97554286788153
947,947,left,evaluation,3048,1.7357389999688166,1,42.26456034059671,50.250279738131,34.278840943062434
947,947,right,evaluation,3048,1.7357389999688166,1,42.06799689214073,50.94458257368227,33.19141121059919
948,948,left,evaluation,3054,0.10811299989654799,1,42.93577215880727,50.98754039786404,34.88400391975049
948,948,right,evaluation,3054,0.10811299989654799,1,42.013962985482394,50.929078282427106,33.098847688537674
949,949,left,evaluation,3057,3.6990090000017517,1,43.25647521026282,51.36036251026447,35.152587910261175
949,949,right,evaluation,3057,3.6990090000017517,1,41.33817482211826,49.97894499679738,32.697404647439136
950,950,left,evaluation,3060,16.675106000093365,1,42.959792416847606,50.86290121948737,35.056683614207834
950,950,right,evaluation,3060,16.675106000093365,1,40.71650731991048,49.050161219378204,32.38285342044276
951,951,left,evaluation,3061,22.9004249999889,0,42.84016154399127,50.756918968519436,34.9234041194631
951,951,right,evaluation,3061,22.9004249999889,0,40.910383446219704,49.39595742449775,32.42480946794166
952,952,left,evaluation,3063,2.4894695000057254,1,44.4917522952813,52.96901234179809,36.01449224876452
952,952,right,evaluation,3063,2.4894695000057254,1,39.200231281268216,46.84189184045246,31.55857072208396
953,953,left,evaluation,3069,2.347301000099833,1,44.6607670364352,53.35026370580279,35.97127036706762
953,953,right,evaluation,3069,2.347301000099833,1,39.58779466287327,47.475816061778694,31.699773263967852
954,954,left,evaluation,3074,0.9903430000122171,1,44.83588928336771,53.76870068494736,35.903077881788064
954,954,right,evaluation,3074,0.9903430000122171,1,40.18735222746763,48.35334900010051,32.02135545483474
