output_frame,source_rgb_frame,mapping_kind,derived_color_device_timestamp_us,cmm_fractional_frame_counter,lower_camera_timecode_id,upper_camera_timecode_id,nearest_anchor_alignment_error_ms,camera_glove_valid
683,683,timestamp_inferred,1788012975647556.000,299091.184801,336,337,-0.039693,1
684,684,camera_timecode_anchor,1788012975680985.000,299095.374366,337,337,3.119716,1
685,685,timestamp_inferred,1788012975714414.500,299099.439587,337,338,3.119716,1
686,686,camera_timecode_anchor,1788012975747844.000,299103.504808,338,338,4.206732,1
687,687,timestamp_inferred,1788012975781270.500,299107.546091,338,339,4.206732,1
688,688,camera_timecode_anchor,1788012975814697.000,299111.587375,339,339,-3.438542,0
689,689,timestamp_inferred,1788012975848129.000,299114.669860,339,340,-3.438542,0
690,690,timestamp_inferred,1788012975881561.000,299117.752345,339,340,-1.376415,1
691,691,camera_timecode_anchor,1788012975914993.000,299120.834830,340,340,-1.376415,1
692,692,timestamp_inferred,1788012975948418.500,299124.868343,340,341,-1.376415,1
693,693,camera_timecode_anchor,1788012975981844.000,299128.901856,341,341,-0.817866,0
694,694,timestamp_inferred,1788012976015273.500,299133.209552,341,342,-0.817866,0
695,695,camera_timecode_anchor,1788012976048703.000,299137.517248,342,342,-4.022936,1
696,696,timestamp_inferred,1788012976082137.000,299141.608967,342,343,-4.022936,1
697,697,camera_timecode_anchor,1788012976115571.000,299145.700686,343,343,-2.494286,0
698,698,timestamp_inferred,1788012976149000.500,299149.732093,343,344,-2.494286,0
699,699,camera_timecode_anchor,1788012976182430.000,299153.763501,344,344,-1.970823,1
700,700,timestamp_inferred,1788012976215858.500,299157.792368,344,345,-1.970823,1
701,701,camera_timecode_anchor,1788012976249287.000,299161.821235,345,345,-1.489705,1
702,702,timestamp_inferred,1788012976282723.000,299165.903221,345,346,-1.489705,1
703,703,camera_timecode_anchor,1788012976316159.000,299169.985208,346,346,-0.123270,1
704,704,timestamp_inferred,1788012976349587.500,299174.013219,346,347,-0.123270,1
705,705,camera_timecode_anchor,1788012976383016.000,299178.041230,347,347,0.343585,1
706,706,timestamp_inferred,1788012976416445.000,299182.077649,347,348,0.343585,1
707,707,camera_timecode_anchor,1788012976449874.000,299186.114069,348,348,0.950572,1
708,708,timestamp_inferred,1788012976483303.500,299190.199471,348,349,0.950572,1
709,709,camera_timecode_anchor,1788012976516733.000,299194.284874,349,349,2.373950,1
710,710,timestamp_inferred,1788012976550158.500,299198.163154,349,350,2.373950,1
711,711,camera_timecode_anchor,1788012976583584.000,299202.041434,350,350,0.345287,1
712,712,timestamp_inferred,1788012976617014.000,299205.847450,350,351,0.345287,1
713,713,camera_timecode_anchor,1788012976650444.000,299209.653467,351,351,-2.887779,1
714,714,timestamp_inferred,1788012976683874.500,299213.641298,351,352,-2.887779,1
715,715,camera_timecode_anchor,1788012976717305.000,299217.629129,352,352,-3.090592,1
716,716,timestamp_inferred,1788012976750730.500,299222.183818,352,353,-3.090592,1
717,717,camera_timecode_anchor,1788012976784156.000,299226.738507,353,353,-2.179110,1
718,718,timestamp_inferred,1788012976817584.500,299230.903872,353,354,-2.179110,1
719,719,camera_timecode_anchor,1788012976851013.000,299235.069238,354,354,0.576980,1
720,720,timestamp_inferred,1788012976884440.000,299239.150988,354,355,0.576980,1
721,721,camera_timecode_anchor,1788012976917867.000,299243.232737,355,355,1.939479,0
722,722,timestamp_inferred,1788012976951293.000,299247.254317,355,356,1.939479,0
723,723,camera_timecode_anchor,1788012976984719.000,299251.275896,356,356,2.299132,1
724,724,timestamp_inferred,1788012977018145.000,299255.369475,356,357,2.299132,1
725,725,camera_timecode_anchor,1788012977051571.000,299259.463054,357,357,3.858785,1
726,726,timestamp_inferred,1788012977084997.000,299263.612211,357,358,3.858785,1
727,727,camera_timecode_anchor,1788012977118423.000,299267.761368,358,358,-1.988603,1
728,728,timestamp_inferred,1788012977151852.500,299271.795834,358,359,-1.988603,1
729,729,camera_timecode_anchor,1788012977185282.000,299275.830300,359,359,-1.414167,1
730,730,timestamp_inferred,1788012977218707.000,299279.647199,359,360,-1.414167,1
731,731,camera_timecode_anchor,1788012977252132.000,299283.464098,360,360,3.867483,1
732,732,timestamp_inferred,1788012977285559.000,299287.535854,360,361,3.867483,1
733,733,camera_timecode_anchor,1788012977318986.000,299291.607609,361,361,-3.269922,1
734,734,timestamp_inferred,1788012977352415.500,299295.638061,361,362,-3.269922,1
735,735,camera_timecode_anchor,1788012977385845.000,299299.668513,362,362,-2.762389,0
736,736,timestamp_inferred,1788012977419270.500,299303.761107,362,363,-2.762389,0
737,737,camera_timecode_anchor,1788012977452696.000,299307.853701,363,363,-1.219162,1
738,738,timestamp_inferred,1788012977486126.000,299311.871562,363,364,-1.219162,1
739,739,camera_timecode_anchor,1788012977519556.000,299315.889423,364,364,-0.921479,1
740,740,timestamp_inferred,1788012977552986.000,299319.981228,364,365,-0.921479,1
741,741,camera_timecode_anchor,1788012977586416.000,299324.073033,365,365,0.608607,1
742,742,timestamp_inferred,1788012977619844.500,299328.263343,365,366,0.608607,1
743,743,camera_timecode_anchor,1788012977653273.000,299332.453653,366,366,3.780439,0
744,744,timestamp_inferred,1788012977686700.000,299336.314733,366,367,3.780439,0
745,745,camera_timecode_anchor,1788012977720127.000,299340.175814,367,367,1.465118,1
746,746,timestamp_inferred,1788012977753556.000,299344.025836,367,368,1.465118,1
747,747,camera_timecode_anchor,1788012977786985.000,299347.875857,368,368,-1.034525,1
748,748,timestamp_inferred,1788012977820414.000,299351.935383,368,369,-1.034525,1
749,749,camera_timecode_anchor,1788012977853843.000,299355.994910,369,369,-0.042418,1
750,750,timestamp_inferred,1788012977887274.000,299360.029874,369,370,-0.042418,1
751,751,camera_timecode_anchor,1788012977920705.000,299364.064838,370,370,0.540319,1
752,752,timestamp_inferred,1788012977954131.000,299368.193088,370,371,0.540319,1
753,753,camera_timecode_anchor,1788012977987557.000,299372.321339,371,371,2.677822,1
754,754,timestamp_inferred,1788012978020985.500,299376.371797,371,372,2.677822,1
755,755,camera_timecode_anchor,1788012978054414.000,299380.422255,372,372,3.518788,1
756,756,timestamp_inferred,1788012978087844.000,299384.487714,372,373,3.518788,1
757,757,camera_timecode_anchor,1788012978121274.000,299388.553173,373,373,-3.723556,0
758,758,timestamp_inferred,1788012978154704.500,299392.595277,373,374,-3.723556,0
759,759,camera_timecode_anchor,1788012978188135.000,299396.637382,374,374,-3.021819,1
760,760,timestamp_inferred,1788012978221563.500,299400.665044,374,375,-3.021819,1
761,761,camera_timecode_anchor,1788012978254992.000,299404.692707,375,375,-2.560776,1
762,762,timestamp_inferred,1788012978288422.000,299408.774740,375,376,-2.560776,1
763,763,camera_timecode_anchor,1788012978321852.000,299412.856773,376,376,-1.193561,0
764,764,timestamp_inferred,1788012978355281.500,299416.902303,376,377,-1.193561,0
765,765,camera_timecode_anchor,1788012978388711.000,299420.947834,377,377,-0.434717,1
766,766,timestamp_inferred,1788012978422141.250,299423.638828,377,378,-0.434717,1
767,767,timestamp_inferred,1788012978455571.750,299426.329822,377,378,0.173470,1
768,768,camera_timecode_anchor,1788012978489002.000,299429.020816,378,378,0.173470,1
769,769,timestamp_inferred,1788012978522426.500,299433.032252,378,379,0.173470,1
770,770,camera_timecode_anchor,1788012978555851.000,299437.043687,379,379,0.364057,1
771,771,timestamp_inferred,1788012978589281.500,299441.117706,379,380,0.364057,1
772,772,camera_timecode_anchor,1788012978622712.000,299445.191726,380,380,1.597714,1
773,773,timestamp_inferred,1788012978656137.500,299449.336717,380,381,1.597714,1
774,774,camera_timecode_anchor,1788012978689563.000,299453.481708,381,381,4.014232,0
775,775,timestamp_inferred,1788012978722992.500,299457.470275,381,382,4.014232,0
776,776,camera_timecode_anchor,1788012978756422.000,299461.458843,382,382,3.823690,1
777,777,timestamp_inferred,1788012978789849.000,299465.516804,382,383,3.823690,1
778,778,camera_timecode_anchor,1788012978823276.000,299469.574765,383,383,-3.543626,1
779,779,timestamp_inferred,1788012978856702.000,299473.526674,383,384,-3.543626,1
780,780,camera_timecode_anchor,1788012978890128.000,299477.478583,384,384,3.988189,1
781,781,timestamp_inferred,1788012978923552.000,299481.511576,384,385,3.988189,1
782,782,camera_timecode_anchor,1788012978956976.000,299485.544570,385,385,-3.795254,1
783,783,timestamp_inferred,1788012978990403.000,299489.560258,385,386,-3.795254,1
784,784,camera_timecode_anchor,1788012979023830.000,299493.575946,386,386,-3.533786,0
785,785,timestamp_inferred,1788012979057257.000,299497.640364,386,387,-3.533786,0
786,786,camera_timecode_anchor,1788012979090684.000,299501.704783,387,387,-2.460143,1
787,787,timestamp_inferred,1788012979124108.500,299505.729248,387,388,-2.460143,1
788,788,camera_timecode_anchor,1788012979157533.000,299509.753713,388,388,-2.052389,1
789,789,timestamp_inferred,1788012979190959.500,299513.839153,388,389,-2.052389,1
790,790,camera_timecode_anchor,1788012979224386.000,299517.924592,389,389,-0.628398,0
791,791,timestamp_inferred,1788012979257815.500,299522.147935,389,390,-0.628398,0
792,792,camera_timecode_anchor,1788012979291245.000,299526.371278,390,390,3.093984,1
793,793,timestamp_inferred,1788012979324674.000,299530.476033,390,391,3.093984,1
794,794,camera_timecode_anchor,1788012979358103.000,299534.580787,391,391,-3.493441,1
795,795,timestamp_inferred,1788012979391530.000,299538.708580,391,392,-3.493441,1
796,796,camera_timecode_anchor,1788012979424957.000,299542.836372,392,392,-1.363566,1
797,797,timestamp_inferred,1788012979458386.500,299546.853924,392,393,-1.363566,1
798,798,camera_timecode_anchor,1788012979491816.000,299550.871476,393,393,-1.071033,1
799,799,timestamp_inferred,1788012979525245.000,299554.701349,393,394,-1.071033,1
800,800,camera_timecode_anchor,1788012979558674.000,299558.531222,394,394,-3.906483,0
801,801,timestamp_inferred,1788012979592100.500,299562.809427,394,395,-3.906483,0
802,802,camera_timecode_anchor,1788012979625527.000,299567.087632,395,395,0.730268,1
803,803,timestamp_inferred,1788012979658953.000,299571.193789,395,396,0.730268,1
804,804,camera_timecode_anchor,1788012979692379.000,299575.299946,396,396,2.499546,0
805,805,camera_timecode_anchor,1788012979725808.000,299583.393870,397,397,3.282248,1
806,806,timestamp_inferred,1788012979759237.250,299586.059365,397,398,3.282248,1
807,807,timestamp_inferred,1788012979792666.750,299588.724860,397,398,3.252958,1
808,808,camera_timecode_anchor,1788012979826096.000,299591.390355,398,398,3.252958,1
809,809,timestamp_inferred,1788012979859522.500,299595.521062,398,399,3.252958,1
810,810,camera_timecode_anchor,1788012979892949.000,299599.651769,399,399,-2.901927,0
811,811,timestamp_inferred,1788012979926378.000,299603.820131,399,400,-2.901927,0
812,812,camera_timecode_anchor,1788012979959807.000,299607.988492,400,400,-0.095897,1
813,813,timestamp_inferred,1788012979993233.000,299611.968649,400,401,-0.095897,1
814,814,camera_timecode_anchor,1788012980026659.000,299615.948806,401,401,-0.426613,0
815,815,timestamp_inferred,1788012980060084.500,299619.728001,401,402,-0.426613,0
816,816,camera_timecode_anchor,1788012980093510.000,299623.507195,402,402,-4.106710,0
817,817,timestamp_inferred,1788012980126939.500,299627.343824,402,403,-4.106710,0
818,818,camera_timecode_anchor,1788012980160369.000,299631.180453,403,403,1.503775,1
819,819,timestamp_inferred,1788012980193796.000,299635.207024,403,404,1.503775,1
820,820,camera_timecode_anchor,1788012980227223.000,299639.233595,404,404,1.946623,0
821,821,timestamp_inferred,1788012980260653.000,299643.230452,404,405,1.946623,0
822,822,camera_timecode_anchor,1788012980294083.000,299647.227310,405,405,1.894248,1
823,823,timestamp_inferred,1788012980327508.000,299651.295005,405,406,1.894248,1
824,824,camera_timecode_anchor,1788012980360933.000,299655.362701,406,406,3.022505,1
825,825,timestamp_inferred,1788012980394358.000,299659.473065,406,407,3.022505,1
826,826,camera_timecode_anchor,1788012980427783.000,299663.583429,407,407,-3.471425,0
827,827,timestamp_inferred,1788012980461210.000,299667.607430,407,408,-3.471425,0
828,828,camera_timecode_anchor,1788012980494637.000,299671.631430,408,408,-3.071416,1
829,829,timestamp_inferred,1788012980528066.500,299675.713011,408,409,-3.071416,1
830,830,camera_timecode_anchor,1788012980561496.000,299679.794591,409,409,-1.711738,1
831,831,timestamp_inferred,1788012980594922.500,299683.628461,409,410,-1.711738,1
832,832,camera_timecode_anchor,1788012980628349.000,299687.462331,410,410,3.852757,1
833,833,timestamp_inferred,1788012980661774.500,299691.322898,410,411,3.852757,1
834,834,camera_timecode_anchor,1788012980695200.000,299695.183465,411,411,1.528874,1
835,835,timestamp_inferred,1788012980728625.000,299699.193622,411,412,1.528874,1
836,836,camera_timecode_anchor,1788012980762050.000,299703.203779,412,412,1.698157,0
837,837,timestamp_inferred,1788012980795477.000,299707.268264,412,413,1.698157,0
838,838,camera_timecode_anchor,1788012980828904.000,299711.332750,413,413,2.772914,1
839,839,timestamp_inferred,1788012980862334.500,299715.369945,413,414,2.772914,1
840,840,camera_timecode_anchor,1788012980895765.000,299719.407140,414,414,3.392832,0
841,841,timestamp_inferred,1788012980929189.500,299723.399883,414,415,3.392832,0
842,842,camera_timecode_anchor,1788012980962614.000,299727.392627,415,415,3.271892,1
843,843,timestamp_inferred,1788012980996039.500,299731.549150,415,416,3.271892,1
844,844,camera_timecode_anchor,1788012981029465.000,299735.705673,416,416,-2.452721,1
845,845,timestamp_inferred,1788012981062891.000,299739.829331,416,417,-2.452721,1
846,846,camera_timecode_anchor,1788012981096317.000,299743.952988,417,417,-0.391766,1
847,847,timestamp_inferred,1788012981129739.000,299747.983016,417,418,-0.391766,1
848,848,camera_timecode_anchor,1788012981163161.000,299752.013044,418,418,0.108697,1
849,849,timestamp_inferred,1788012981196586.500,299756.095283,418,419,0.108697,1
850,850,camera_timecode_anchor,1788012981230012.000,299760.177522,419,419,1.479349,0
851,851,timestamp_inferred,1788012981263440.000,299764.515208,419,420,1.479349,0
852,852,camera_timecode_anchor,1788012981296868.000,299768.852895,420,420,-1.225876,1
853,853,timestamp_inferred,1788012981330293.000,299773.006632,420,421,-1.225876,1
854,854,camera_timecode_anchor,1788012981363718.000,299777.160369,421,421,1.336406,1
855,855,timestamp_inferred,1788012981397144.000,299781.291599,421,422,1.336406,1
856,856,camera_timecode_anchor,1788012981430570.000,299785.422829,422,422,3.523579,1
857,857,timestamp_inferred,1788012981463995.500,299789.422884,422,423,3.523579,1
858,858,camera_timecode_anchor,1788012981497421.000,299793.422938,423,423,3.524483,1
859,859,timestamp_inferred,1788012981530847.000,299797.476317,423,424,3.524483,1
860,860,camera_timecode_anchor,1788012981564273.000,299801.529696,424,424,4.414135,0
861,861,timestamp_inferred,1788012981597703.500,299805.757125,424,425,4.414135,0
862,862,camera_timecode_anchor,1788012981631134.000,299809.984554,425,425,-0.128719,1
863,863,timestamp_inferred,1788012981664560.500,299814.090288,425,426,-0.128719,1
864,864,camera_timecode_anchor,1788012981697987.000,299818.196022,426,426,1.633518,1
865,865,timestamp_inferred,1788012981731415.500,299822.217035,426,427,1.633518,1
866,866,camera_timecode_anchor,1788012981764844.000,299826.238049,427,427,1.983740,1
867,867,timestamp_inferred,1788012981798270.000,299830.019380,427,428,1.983740,1
868,868,camera_timecode_anchor,1788012981831696.000,299833.800712,428,428,-1.660732,1
869,869,timestamp_inferred,1788012981865123.250,299836.597247,428,429,-1.660732,1
870,870,timestamp_inferred,1788012981898550.750,299839.393783,428,429,1.585981,1
871,871,camera_timecode_anchor,1788012981931978.000,299842.190318,429,429,1.585981,1
872,872,timestamp_inferred,1788012981965407.500,299846.208531,429,430,1.585981,1
873,873,camera_timecode_anchor,1788012981998837.000,299850.226744,430,430,1.889530,1
874,874,camera_timecode_anchor,1788012982032261.000,299858.422103,431,431,3.517525,0
875,875,timestamp_inferred,1788012982065687.250,299861.102805,431,432,3.517525,0
876,876,timestamp_inferred,1788012982099113.750,299863.783508,431,432,-4.464918,1
877,877,camera_timecode_anchor,1788012982132540.000,299866.464210,432,432,-4.464918,1
878,878,camera_timecode_anchor,1788012982165970.000,299874.611132,433,433,-3.240568,1
879,879,timestamp_inferred,1788012982199395.250,299877.444122,433,434,-3.240568,1
880,880,timestamp_inferred,1788012982232820.750,299880.277112,433,434,0.917519,1
881,881,camera_timecode_anchor,1788012982266246.000,299883.110102,434,434,0.917519,1
882,882,timestamp_inferred,1788012982299675.500,299887.092122,434,435,0.917519,1
883,883,camera_timecode_anchor,1788012982333105.000,299891.074142,435,435,0.617846,1
884,884,timestamp_inferred,1788012982366530.000,299895.055692,435,436,0.617846,1
885,885,camera_timecode_anchor,1788012982399955.000,299899.037242,436,436,0.310353,0
886,886,timestamp_inferred,1788012982433384.000,299903.017743,436,437,0.310353,0
887,887,camera_timecode_anchor,1788012982466813.000,299906.998244,437,437,-0.014632,1
888,888,timestamp_inferred,1788012982500240.000,299910.940686,437,438,-0.014632,1
889,889,camera_timecode_anchor,1788012982533667.000,299914.883127,438,438,-0.973940,1
890,890,timestamp_inferred,1788012982567097.000,299918.905807,438,439,-0.973940,1
891,891,camera_timecode_anchor,1788012982600527.000,299922.928486,439,439,-0.595948,0
892,892,timestamp_inferred,1788012982633956.000,299926.936794,439,440,-0.595948,0
893,893,camera_timecode_anchor,1788012982667385.000,299930.945102,440,440,-0.457480,1
894,894,timestamp_inferred,1788012982700811.000,299935.048860,440,441,-0.457480,1
895,895,camera_timecode_anchor,1788012982734237.000,299939.152617,441,441,1.271812,0
896,896,timestamp_inferred,1788012982767662.500,299943.200675,441,442,1.271812,0
897,897,camera_timecode_anchor,1788012982801088.000,299947.248733,442,442,2.072774,1
898,898,timestamp_inferred,1788012982834518.000,299951.228766,442,443,2.072774,1
899,899,camera_timecode_anchor,1788012982867948.000,299955.208799,443,443,1.739992,1
900,900,timestamp_inferred,1788012982901374.000,299959.293536,443,444,1.739992,1
901,901,camera_timecode_anchor,1788012982934800.000,299963.378273,444,444,3.152279,0
902,902,timestamp_inferred,1788012982968230.000,299967.486473,444,445,3.152279,0
903,903,camera_timecode_anchor,1788012983001660.000,299971.594673,445,445,-3.377722,1
904,904,timestamp_inferred,1788012983035088.500,299975.403288,445,446,-3.377722,1
905,905,camera_timecode_anchor,1788012983068517.000,299979.211902,446,446,1.765854,1
906,906,timestamp_inferred,1788012983101947.000,299983.236028,446,447,1.765854,1
907,907,camera_timecode_anchor,1788012983135377.000,299987.260154,447,447,2.167949,0
908,908,timestamp_inferred,1788012983168799.000,299991.248319,447,448,2.167949,0
909,909,camera_timecode_anchor,1788012983202221.000,299995.236485,448,448,1.970706,1
910,910,timestamp_inferred,1788012983235650.500,299999.332114,448,449,1.970706,1
911,911,camera_timecode_anchor,1788012983269080.000,300003.427743,449,449,3.564522,1
912,912,timestamp_inferred,1788012983302507.000,300007.473812,449,450,3.564522,1
913,913,camera_timecode_anchor,1788012983335934.000,300011.519882,450,450,-4.000983,0
914,914,timestamp_inferred,1788012983369360.000,300015.682623,450,451,-4.000983,0
915,915,camera_timecode_anchor,1788012983402786.000,300019.845363,451,451,-1.288640,1
916,916,timestamp_inferred,1788012983436215.500,300023.903935,451,452,-1.288640,1
917,917,camera_timecode_anchor,1788012983469645.000,300027.962507,452,452,-0.312439,1
918,918,timestamp_inferred,1788012983503070.500,300031.804409,452,453,-0.312439,1
919,919,camera_timecode_anchor,1788012983536496.000,300035.646311,453,453,-2.947410,0
920,920,timestamp_inferred,1788012983569925.500,300039.459847,453,454,-2.947410,0
921,921,camera_timecode_anchor,1788012983603355.000,300043.273383,454,454,2.278190,1
922,922,timestamp_inferred,1788012983636781.000,300047.272215,454,455,2.278190,1
923,923,camera_timecode_anchor,1788012983670207.000,300051.271048,455,455,2.258730,1
924,924,timestamp_inferred,1788012983703633.500,300055.349024,455,456,2.258730,1
925,925,camera_timecode_anchor,1788012983737060.000,300059.427000,456,456,3.558331,1
926,926,timestamp_inferred,1788012983770486.000,300063.451853,456,457,3.558331,1
927,927,camera_timecode_anchor,1788012983803912.000,300067.476706,457,457,3.972548,1
928,928,timestamp_inferred,1788012983837341.000,300071.613573,457,458,3.972548,1
929,929,camera_timecode_anchor,1788012983870770.000,300075.750441,458,458,-2.079657,0
930,930,timestamp_inferred,1788012983904196.000,300079.788249,458,459,-2.079657,0
931,931,camera_timecode_anchor,1788012983937622.000,300083.826057,459,459,-1.449523,1
932,932,timestamp_inferred,1788012983971047.500,300087.856314,459,460,-1.449523,1
933,933,camera_timecode_anchor,1788012984004473.000,300091.886571,460,460,-0.945239,1
934,934,timestamp_inferred,1788012984037899.000,300096.026592,460,461,-0.945239,1
935,935,camera_timecode_anchor,1788012984071325.000,300100.166612,461,461,1.388433,0
936,936,timestamp_inferred,1788012984104755.500,300104.194071,461,462,1.388433,0
937,937,camera_timecode_anchor,1788012984138186.000,300108.221531,462,462,1.846090,1
938,938,timestamp_inferred,1788012984171612.000,300112.280749,462,463,1.846090,1
939,939,camera_timecode_anchor,1788012984205038.000,300116.339966,463,463,2.833053,0
940,940,timestamp_inferred,1788012984238467.000,300120.356050,463,464,2.833053,0
941,941,camera_timecode_anchor,1788012984271896.000,300124.372133,464,464,3.101111,1
942,942,timestamp_inferred,1788012984305322.500,300128.381088,464,465,3.101111,1
943,943,camera_timecode_anchor,1788012984338749.000,300132.390042,465,465,3.250352,1
944,944,timestamp_inferred,1788012984372178.500,300136.414016,465,466,3.250352,1
945,945,camera_timecode_anchor,1788012984405608.000,300140.437989,466,466,3.649912,0
946,946,timestamp_inferred,1788012984439033.500,300144.692468,466,467,3.649912,0
947,947,camera_timecode_anchor,1788012984472459.000,300148.946946,467,467,-0.442117,1
948,948,timestamp_inferred,1788012984505889.500,300152.977523,467,468,-0.442117,1
949,949,camera_timecode_anchor,1788012984539320.000,300157.008100,468,468,0.067497,1
950,950,timestamp_inferred,1788012984572749.000,300161.097557,468,469,0.067497,1
951,951,camera_timecode_anchor,1788012984606178.000,300165.187015,469,469,1.558457,1
952,952,timestamp_inferred,1788012984639611.000,300169.205449,469,470,1.558457,1
953,953,camera_timecode_anchor,1788012984673044.000,300173.223883,470,470,1.865692,1
954,954,timestamp_inferred,1788012984706470.000,300177.118823,470,471,1.865692,1
955,955,camera_timecode_anchor,1788012984739896.000,300181.013763,471,471,0.114694,0
956,956,timestamp_inferred,1788012984773325.500,300185.040306,471,472,0.114694,0
957,957,camera_timecode_anchor,1788012984806755.000,300189.066850,472,472,0.557080,1
958,958,timestamp_inferred,1788012984840184.500,300193.027592,472,473,0.557080,1
959,959,camera_timecode_anchor,1788012984873614.000,300196.988335,473,473,-0.097206,1
960,960,timestamp_inferred,1788012984907041.000,300200.930758,473,474,-0.097206,1
961,961,camera_timecode_anchor,1788012984940468.000,300204.873180,474,474,-1.056831,1
962,962,timestamp_inferred,1788012984973897.000,300208.946491,474,475,-1.056831,1
963,963,camera_timecode_anchor,1788012985007326.000,300213.019801,475,475,0.165008,1
964,964,timestamp_inferred,1788012985040755.000,300217.072535,475,476,0.165008,1
965,965,camera_timecode_anchor,1788012985074184.000,300221.125270,476,476,1.043915,0
966,966,timestamp_inferred,1788012985107614.500,300225.194727,476,477,1.043915,0
967,967,camera_timecode_anchor,1788012985141045.000,300229.264185,477,477,2.201543,1
968,968,timestamp_inferred,1788012985174474.500,300233.302170,477,478,2.201543,1
969,969,camera_timecode_anchor,1788012985207904.000,300237.340154,478,478,2.834620,1
970,970,timestamp_inferred,1788012985241333.500,300241.468495,478,479,2.834620,1
971,971,camera_timecode_anchor,1788012985274763.000,300245.596836,479,479,-3.359704,0
972,972,timestamp_inferred,1788012985308192.500,300249.621026,479,480,-3.359704,0
973,973,camera_timecode_anchor,1788012985341622.000,300253.645217,480,480,-2.956525,1
974,974,timestamp_inferred,1788012985375048.500,300257.557509,480,481,-2.956525,1
975,975,camera_timecode_anchor,1788012985408475.000,300261.469802,481,481,3.915014,1
976,976,timestamp_inferred,1788012985441904.000,300265.880903,481,482,3.915014,1
977,977,camera_timecode_anchor,1788012985475333.000,300270.292005,482,482,2.433371,0
978,978,timestamp_inferred,1788012985508756.500,300274.323767,482,483,2.433371,0
979,979,camera_timecode_anchor,1788012985542180.000,300278.355530,483,483,2.962750,1
980,980,timestamp_inferred,1788012985575609.000,300282.445426,483,484,2.962750,1
981,981,camera_timecode_anchor,1788012985609038.000,300286.535322,484,484,-3.872318,0
982,982,timestamp_inferred,1788012985642463.500,300290.626427,484,485,-3.872318,0
983,983,camera_timecode_anchor,1788012985675889.000,300294.717532,485,485,-2.353904,1
984,984,timestamp_inferred,1788012985709316.000,300298.819713,485,486,-2.353904,1
985,985,camera_timecode_anchor,1788012985742743.000,300302.921895,486,486,-0.650876,1
986,986,timestamp_inferred,1788012985776172.000,300306.993723,486,487,-0.650876,1
987,987,camera_timecode_anchor,1788012985809601.000,300311.065551,487,487,0.546258,0
988,988,timestamp_inferred,1788012985843025.500,300315.018773,487,488,0.546258,0
989,989,camera_timecode_anchor,1788012985876450.000,300318.971995,488,488,-0.233377,1
990,990,timestamp_inferred,1788012985909877.000,300322.727953,488,489,-0.233377,1
991,991,camera_timecode_anchor,1788012985943304.000,300326.483912,489,489,-4.300734,1
992,992,timestamp_inferred,1788012985976730.500,300330.582032,489,490,-4.300734,1
993,993,camera_timecode_anchor,1788012986010157.000,300334.680153,490,490,-2.665394,1
994,994,timestamp_inferred,1788012986043582.000,300338.759323,490,491,-2.665394,1
995,995,camera_timecode_anchor,1788012986077007.000,300342.838494,491,491,-1.345885,1
996,996,timestamp_inferred,1788012986110433.750,300345.713508,491,492,-1.345885,1
997,997,timestamp_inferred,1788012986143860.250,300348.588522,491,492,3.862807,1
998,998,camera_timecode_anchor,1788012986177287.000,300351.463537,492,492,3.862807,1
999,999,camera_timecode_anchor,1788012986210711.000,300359.679347,493,493,-2.672106,1
1000,1000,timestamp_inferred,1788012986244141.000,300362.363320,493,494,-2.672106,1
1001,1001,timestamp_inferred,1788012986277571.000,300365.047293,493,494,-2.239450,0
1002,1002,camera_timecode_anchor,1788012986311001.000,300367.731266,494,494,-2.239450,0
1003,1003,timestamp_inferred,1788012986344426.000,300371.736897,494,495,-2.239450,0
1004,1004,camera_timecode_anchor,1788012986377851.000,300375.742528,495,495,-2.145600,1
1005,1005,camera_timecode_anchor,1788012986411275.000,300383.473873,496,496,3.948943,0
1006,1006,timestamp_inferred,1788012986444700.000,300387.533427,496,497,3.948943,0
1007,1007,camera_timecode_anchor,1788012986478125.000,300391.592981,497,497,-3.391826,1
1008,1008,timestamp_inferred,1788012986511552.000,300395.458189,497,498,-3.391826,1
1009,1009,camera_timecode_anchor,1788012986544979.000,300399.323396,498,498,2.694968,1
1010,1010,timestamp_inferred,1788012986578401.000,300403.381366,498,499,2.694968,1
1011,1011,camera_timecode_anchor,1788012986611823.000,300407.439337,499,499,3.661138,1
1012,1012,timestamp_inferred,1788012986645247.750,300410.238418,499,500,3.661138,1
1013,1013,timestamp_inferred,1788012986678672.250,300413.037499,499,500,-1.361832,1
1014,1014,camera_timecode_anchor,1788012986712097.000,300415.836580,500,500,-1.361832,1
1015,1015,timestamp_inferred,1788012986745521.500,300419.866571,500,501,-1.361832,1
1016,1016,camera_timecode_anchor,1788012986778946.000,300423.896562,501,501,-0.861982,0
1017,1017,timestamp_inferred,1788012986812369.500,300427.970436,501,502,-0.861982,0
1018,1018,camera_timecode_anchor,1788012986845793.000,300432.044309,502,502,0.369243,1
1019,1019,timestamp_inferred,1788012986879218.500,300436.129313,502,503,0.369243,1
1020,1020,camera_timecode_anchor,1788012986912644.000,300440.214317,503,503,1.785972,1
1021,1021,timestamp_inferred,1788012986946065.500,300444.300575,503,504,1.785972,1
1022,1022,camera_timecode_anchor,1788012986979487.000,300448.386834,504,504,3.223613,0
1023,1023,timestamp_inferred,1788012987012910.500,300452.531500,504,505,3.223613,0
1024,1024,camera_timecode_anchor,1788012987046334.000,300456.676167,505,505,-2.698606,1
