output_frame,source_depth_frame,bag_message_timestamp_ns,depth_device_timestamp_us,depth_frame_number,source_bag_elapsed_s,matched_clip_bag_elapsed_s,same_index_rgb_device_timestamp_us,depth_minus_rgb_device_timestamp_ms,cmavatar_target_timestamp_ns,mocap_low_frame_counter,mocap_high_frame_counter,mocap_low_timestamp_ns,mocap_high_timestamp_ns,interpolation_alpha,bracket_span_ms,nearest_mocap_sample_delta_ms,raw_valid_pixel_fraction,projected_joint_inside_count,projected_joint_nonzero_depth_count,left_wrist_depth_x,left_wrist_depth_y,left_wrist_inside_frame,right_wrist_depth_x,right_wrist_depth_y,right_wrist_inside_frame
534,594,1788008914297149897,1788008914297150,128379,19.858033895492554,17.852068185806274,1788008914295837,1.312971,1788008914662396160,394091,394092,1788008914658974720,1788008914667308288,0.41056817531612977,8.333683013916016,3.4215450286865234,0.6111599392361111,42,34,511.85646101771573,304.8650435552071,1,245.62862100748123,308.0998690442983,1
535,595,1788008914330583096,1788008914330583,128380,19.891466856002808,17.88550114631653,1788008914329273,1.310111,1788008914695830272,394095,394096,1788008914692307968,1788008914700640768,0.4227181688125894,8.33272933959961,3.5223960876464844,0.6121419270833334,42,36,511.74363237125374,304.93656472496303,1,245.5152255649893,307.876506813314,1
536,596,1788008914364013910,1788008914364014,128381,19.92489767074585,17.91893196105957,1788008914362703,1.310825,1788008914729262080,394099,394100,1788008914725639936,1788008914733972992,0.43466567480186546,8.332967758178711,3.6220550537109375,0.6116590711805555,42,36,511.6743042859864,305.01626441537974,1,245.29707792583378,307.56992549177045,1
537,597,1788008914397444010,1788008914397444,128382,19.958328008651733,17.952362298965454,1788008914396140,1.303911,1788008914762693888,394103,394104,1788008914758972416,1788008914767306240,0.44654555857531114,8.333921432495117,3.721475601196289,0.6134223090277777,42,37,511.6140838131736,305.11164821879026,1,244.96309763671988,307.13058720440955,1
538,598,1788008914430874109,1788008914430874,128383,19.99175786972046,17.98579216003418,1788008914429563,1.311063,1788008914796124928,394107,394108,1788008914792305664,1788008914800638464,0.4583404864091559,8.33272933959961,3.8192272186279297,0.6113226996527777,42,36,511.59194232214793,305.1883009270684,1,244.6673591701985,306.7222033314533,1
539,599,1788008914464302063,1788008914464302,128384,20.02518606185913,18.01922035217285,1788008914462993,1.309156,1788008914829554432,394111,394112,1788008914825638144,1788008914833971712,0.4699319105109573,8.333683013916016,3.9162635803222656,0.6113552517361112,42,34,511.5560064406502,305.2009679362025,1,244.38907133050128,306.3555019869885,1
540,600,1788008914497749090,1788008914497749,128385,20.058632850646973,18.052667140960693,1788008914496422,1.327038,1788008914863002112,394115,394116,1788008914858971136,1788008914867303168,0.48378973874724585,8.332014083862305,4.030942916870117,0.6153862847222222,42,36,511.4274242145307,305.33004303170475,1,244.14937695392095,305.980310372666,1
541,601,1788008914531157970,1788008914531158,128386,20.092041969299316,18.086076259613037,1788008914529851,1.30701,1788008914896412416,394119,394120,1788008914892302592,1788008914900635136,0.4932188841201717,8.33272933959961,4.109859466552734,0.6210666232638888,42,40,511.35298412661837,305.48544851653253,1,243.98433434085587,305.6822091121423,1
542,602,1788008914564589977,1788008914564590,128387,20.125473976135254,18.119508266448975,1788008914563282,1.307964,1788008914929845248,394123,394124,1788008914925634816,1788008914933968640,0.5052354523087487,8.333683013916016,4.123210906982422,0.6218885633680555,42,38,511.4079320074229,305.4538565612891,1,243.85742276094962,305.6892693204168,1
543,603,1788008914598016977,1788008914598017,128388,20.15890097618103,18.15293526649475,1788008914596710,1.30701,1788008914963273728,394127,394128,1788008914958968064,1788008914967300864,0.5167095851216023,8.33272933959961,4.027128219604492,0.6196343315972223,42,38,511.3595125673495,305.46054482736724,1,243.73502640181073,305.71429228738833,1
544,604,1788008914631444931,1788008914631445,128389,20.192328929901123,18.186363220214844,1788008914630139,1.305819,1788008914996702976,394131,394132,1788008914992300288,1788008915000633344,0.5283396755457641,8.332967758178711,3.930330276489258,0.6204888237847223,42,40,511.21372766519494,305.53067484228035,1,243.75027672763065,305.6114874640582,1
545,605,1788008914664870977,1788008914664871,128390,20.225754737854004,18.219789028167725,1788008914663563,1.307964,1788008915030129920,394135,394136,1788008915025632512,1788008915033966592,0.5396366757259333,8.333921432495117,3.8366317749023438,0.6181640625,42,40,510.9639387399474,305.6380623301131,1,243.78238637914365,305.69510582885357,1
546,606,1788008914698293924,1788008914698294,128391,20.259177923202515,18.253212213516235,1788008914696993,1.300811,1788008915063554048,394139,394140,1788008915058966016,1788008915067298560,0.5506151645207439,8.33272933959961,3.7446022033691406,0.6157199435763889,42,38,510.78056981620404,305.6304611158467,1,243.5137241750641,305.39820334115836,1
547,607,1788008914731722116,1788008914731722,128392,20.292606115341187,18.286640405654907,1788008914730415,1.30701,1788008915096983552,394143,394144,1788008915092298240,1788008915100632064,0.5621960290667735,8.333683013916016,3.648519515991211,0.6176215277777778,42,36,510.4394669148808,305.66046417679087,1,243.45556068034688,305.00399521461617,1
548,608,1788008914765162945,1788008914765163,128393,20.32604694366455,18.32008123397827,1788008914763845,1.317978,1788008915130425088,394147,394148,1788008915125631232,1788008915133964288,0.5752911218563131,8.332967758178711,3.5390853881835938,0.6204806857638889,42,33,510.0637554900538,305.8338648125128,1,243.39961205868696,304.9293051847309,1
549,609,1788008914798579931,1788008914798580,128394,20.359463930130005,18.353498220443726,1788008914797267,1.312971,1788008915163843072,394151,394152,1788008915158963712,1788008915167296768,0.585562644845641,8.332967758178711,3.453493118286133,0.6180799696180556,42,35,509.70423848721276,306.05128950062294,1,243.29682905852653,304.746332481482,1
550,610,1788008914832006931,1788008914832007,128395,20.392890691757202,18.386924982070923,1788008914830696,1.310825,1788008915197270528,394155,394156,1788008915192295936,1788008915200629760,0.5969273902843737,8.333683013916016,3.359079360961914,0.6199951171875,42,32,509.39426036175723,306.13005232275935,1,243.18249332591736,304.4455738128302,1
551,611,1788008914865434885,1788008914865435,128396,20.426318645477295,18.420352935791016,1788008914864126,1.308918,1788008915230699520,394159,394160,1788008915225629440,1788008915233961984,0.6084692417739628,8.33272933959961,3.2625198364257812,0.6198947482638889,42,34,509.30071608305633,306.1271117990043,1,242.94193244851428,304.1751177615832,1
552,612,1788008914898868084,1788008914898868,128397,20.459751844406128,18.45378613471985,1788008914897554,1.314163,1788008915264133888,394163,394164,1788008915258961408,1788008915267294464,0.6207261594804154,8.332967758178711,3.1604766845703125,0.6224283854166667,42,35,509.2289006326216,306.3032215793189,1,242.68541931714867,304.17916634822666,1
553,613,1788008914932296991,1788008914932297,128398,20.493180751800537,18.487215042114258,1788008914930992,1.305103,1788008915297563904,394167,394168,1788008915292293888,1788008915300627712,0.632355886139322,8.333921432495117,3.0639171600341797,0.6219346788194444,42,32,509.25641425008416,305.87504213291845,1,242.55336293768892,304.2574183077111,1
554,614,1788008914965727091,1788008914965727,128399,20.526610851287842,18.520645141601562,1788008914964414,1.31321,1788008915330995200,394171,394172,1788008915325627136,1788008915333959936,0.644206008583691,8.33272933959961,2.9647350311279297,0.6235487196180556,42,31,509.1532563324406,305.9359884306278,1,242.36826144319713,304.20413209694635,1
555,615,1788008914999155045,1788008914999155,128400,20.560038805007935,18.554073095321655,1788008914997846,1.309157,1788008915364424192,394175,394176,1788008915358959360,1788008915367292160,0.6558226037195994,8.33272933959961,2.8679370880126953,0.6266682942708334,42,28,508.7728691172733,306.5064283587676,1,242.21183798583695,303.9712075177279,1
556,616,1788008915032584906,1788008915032585,128401,20.59346890449524,18.58750319480896,1788008915031274,1.310826,1788008915397855488,394179,394180,1788008915392291584,1788008915400625408,0.6676298097553998,8.333921432495117,2.769947052001953,0.6290961371527778,42,37,508.78687452840995,306.4525514482882,1,242.02381726577377,304.0225295804609,1
557,617,1788008915066015005,1788008915066015,128402,20.626898765563965,18.620933055877686,1788008915064705,1.31011,1788008915431286528,394183,394184,1788008915425624832,1788008915433957888,0.6794369259820892,8.332967758178711,2.6712417602539062,0.6295491536458333,42,39,508.6269801362311,306.31895083614864,1,241.8756208725382,304.0580377221479,1
558,618,1788008915099445105,1788008915099445,128403,20.66032886505127,18.65436315536499,1788008915098134,1.311064,1788008915464717824,394187,394188,1788008915458957312,1788008915467291136,0.6912315834644543,8.333921432495117,2.573251724243164,0.6308349609375,42,38,508.5164326773679,306.2765586637461,1,241.7267206901687,304.0761291590385,1
559,619,1788008915132875919,1788008915132876,128404,20.69375991821289,18.68779420852661,1788008915131570,1.305818,1788008915498149888,394191,394192,1788008915492290560,1788008915500623104,0.7031759656652361,8.33272933959961,2.4733543395996094,0.6297661675347223,42,35,508.62604158763213,306.4453924317147,1,241.55976368123234,303.8887594515344,1
560,620,1788008915166311026,1788008915166311,128405,20.727194786071777,18.721229076385498,1788008915164993,1.317978,1788008915531586048,394195,394196,1788008915525622784,1788008915533955584,0.7156509298998569,8.33272933959961,2.369403839111328,0.6308051215277778,42,35,508.55258284735794,306.52725642515446,1,241.52616548446076,303.57379737118197,1
561,621,1788008915199733019,1788008915199733,128406,20.760616779327393,18.754651069641113,1788008915198421,1.312018,1788008915565009408,394199,394200,1788008915558955008,1788008915567288832,0.7264768988699757,8.333921432495117,2.279520034790039,0.6317545572916666,42,35,508.7101522359202,306.50122137543434,1,241.43058689375093,303.5384928798207,1
562,622,1788008915233164072,1788008915233164,128407,20.794047832489014,18.788082122802734,1788008915231851,1.312971,1788008915598441728,394203,394204,1788008915592288256,1788008915600621312,0.7384338073302623,8.332967758178711,2.1796226501464844,0.6321153428819445,42,34,508.8048097771684,306.29505824140676,1,241.52324679724614,303.7143139629434,1
563,623,1788008915266588926,1788008915266589,128408,20.827472686767578,18.8215069770813,1788008915265281,1.307964,1788008915631867392,394207,394208,1788008915625620480,1788008915633953280,0.7496709585121603,8.33272933959961,2.0859241485595703,0.6326524522569444,42,34,508.8054101303506,305.79147732348804,1,241.73523307117574,304.16414965240324,1
564,624,1788008915300021887,1788008915300022,128409,20.860905647277832,18.854939937591553,1788008915298711,1.310826,1788008915665301504,394211,394212,1788008915658952960,1788008915667286528,0.7618012244664416,8.333683013916016,1.9850730895996094,0.6317843967013889,42,36,508.66383798248796,306.28369431824973,1,241.80004375950742,304.0798818861029,1
565,625,1788008915333452940,1788008915333453,128410,20.894336938858032,18.888371229171753,1788008915332141,1.312017,1788008915698734080,394215,394216,1788008915692286208,1788008915700619008,0.77379113018598,8.33272933959961,1.8849372863769531,0.6333767361111111,42,33,508.496421345372,306.73850245654813,1,241.8037462731561,303.72695629411214,1
566,626,1788008915366882086,1788008915366882,128411,20.92776584625244,18.921800136566162,1788008915365571,1.311064,1788008915732164096,394219,394220,1788008915725618432,1788008915733951232,0.7855283110640611,8.332967758178711,1.7871856689453125,0.6337158203125,42,35,508.4980779368901,307.0563459458562,1,241.85589894318372,303.5670049936337,1
567,627,1788008915400310040,1788008915400310,128412,20.961193799972534,18.955228090286255,1788008915399000,1.310111,1788008915765593088,394223,394224,1788008915758950656,1788008915767284736,0.7970247461021314,8.333921432495117,1.691579818725586,0.6338487413194445,42,39,508.482813595426,307.34074763114984,1,241.95166721176895,303.6742995545228,1
568,628,1788008915433737040,1788008915433737,128413,20.99462080001831,18.98865509033203,1788008915432430,1.307011,1788008915799021568,394227,394228,1788008915792283904,1788008915800616704,0.808555078683834,8.33272933959961,1.5952587127685547,0.6351399739583333,42,37,508.47997034549513,307.5063806451774,1,242.0489292645016,303.8049735131523,1
569,629,1788008915467163086,1788008915467163,128414,21.02804708480835,19.02208137512207,1788008915465859,1.30415,1788008915832449024,394231,394232,1788008915825616384,1788008915833949184,0.8199713876967096,8.33272933959961,1.5001296997070312,0.6336859809027777,42,38,508.3912983791206,307.52546426671233,1,242.07218506266582,303.91338508620356,1
570,630,1788008915500591040,1788008915500591,128415,21.061475038528442,19.055509328842163,1788008915499280,1.311064,1788008915865878016,394235,394236,1788008915858948352,1788008915867281408,0.8315928013504621,8.332967758178711,1.4033317565917969,0.6318956163194445,42,34,508.38042621793153,307.6544676307303,1,242.09322099663558,303.80400267685474,1
571,631,1788008915534020901,1788008915534021,128416,21.09490466117859,19.08893895149231,1788008915532710,1.310826,1788008915899308800,394239,394240,1788008915892280832,1788008915900613632,0.8434048640915593,8.33272933959961,1.3048648834228516,0.6341986762152778,42,36,508.5149992648569,307.75577421926045,1,242.03724145628877,303.7252557415377,1
572,632,1788008915567446947,1788008915567447,128417,21.128330945968628,19.12236523628235,1788008915566148,1.298904,1788008915932736256,394243,394244,1788008915925613056,1788008915933946880,0.8547233506894776,8.333683013916016,1.2106895446777344,0.6359076605902778,42,38,508.70324241106766,307.9211621960841,1,242.0552809633945,303.8123959919419,1
573,633,1788008915600872993,1788008915600873,128418,21.16175675392151,19.15579104423523,1788008915599570,1.302957,1788008915966163200,394247,394248,1788008915958946560,1788008915967279104,0.866065808297568,8.33272933959961,1.116037368774414,0.6346761067708333,42,38,508.8932038183035,308.1657596482046,1,242.0179881570299,304.06498931489693,1
574,634,1788008915634301901,1788008915634302,128419,21.195185899734497,19.189220190048218,1788008915632994,1.307964,1788008915999592960,394251,394252,1788008915992278528,1788008916000611584,0.8777717375754628,8.332967758178711,1.018524169921875,0.6343071831597222,42,38,509.0216336093829,308.37445975598604,1,241.88647862476114,304.01579174039864,1
575,635,1788008915667731047,1788008915667731,128420,21.228614807128906,19.222649097442627,1788008915666423,1.307965,1788008916033022976,394255,394256,1788008916025611008,1788008916033944832,0.8893720497782863,8.333921432495117,0.9219646453857422,0.6345133463541667,42,39,509.0874101361408,308.56318301592927,1,241.74082380114967,303.9193323891487,1
576,636,1788008915701164007,1788008915701164,128421,21.26204800605774,19.25608229637146,1788008915699852,1.312017,1788008916066456832,394259,394260,1788008916058944256,1788008916067277056,0.9015736766809728,8.33272933959961,0.820159912109375,0.6350775824652778,42,38,509.0774197024482,308.67961604327314,1,241.64495103992587,304.0062976919103,1
577,637,1788008915734591007,1788008915734591,128422,21.295474767684937,19.289509057998657,1788008915733282,1.308918,1788008916099884800,394263,394264,1788008916092276480,1788008916100610304,0.9129427247239229,8.333683013916016,0.7255077362060547,0.635400390625,42,38,509.0114709305191,308.7293064592318,1,241.458300313364,304.0006903410562,1
578,638,1788008915768019915,1788008915768020,128423,21.328903913497925,19.322938203811646,1788008915766710,1.309872,1788008916133315072,394267,394268,1788008916125609728,1788008916133942528,0.9246945724013619,8.332967758178711,0.6275177001953125,0.6336886935763889,42,34,508.9843148805205,308.68871345934883,1,241.18813815103118,303.9193591247365,1
579,639,1788008915801450014,1788008915801450,128424,21.36233377456665,19.35636806488037,1788008915800139,1.311064,1788008916166746112,394271,394272,1788008916158941952,1788008916167275008,0.9365397270464364,8.332967758178711,0.5288124084472656,0.6317518446180556,42,34,508.97673203612715,308.4287759252174,1,240.98909490814628,303.94485197921847,1
580,640,1788008915834877968,1788008915834878,128425,21.395761728286743,19.389796018600464,1788008915833570,1.307964,1788008916200175104,394275,394276,1788008916192274432,1788008916200608000,0.9480460033186474,8.333683013916016,0.4329681396484375,0.6302544487847223,42,33,508.88159877941723,308.3406263571267,1,240.90830932862994,303.7563201239939,1
581,641,1788008915868313074,1788008915868313,128426,21.429197072982788,19.42323136329651,1788008915867001,1.312017,1788008916233611520,394279,394280,1788008916225607680,1788008916233940480,0.9605436337625178,8.33272933959961,0.3287792205810547,0.6300428602430556,42,36,508.96822670352276,308.7757368954984,1,241.0524738509555,303.673094509054,1
582,642,1788008915901742935,1788008915901743,128427,21.462626695632935,19.456660985946655,1788008915900437,1.305818,1788008916267042304,394283,394284,1788008916258939648,1788008916267272704,0.9723613058281594,8.332967758178711,0.23031234741210938,0.6282118055555556,42,33,508.9104196448857,308.8810238723499,1,241.31051771842425,303.7549333050655,1
583,643,1788008915935175896,1788008915935176,128428,21.496059894561768,19.49009418487549,1788008915933865,1.310826,1788008916300476672,394287,394288,1788008916292272128,1788008916300605952,0.9844943498784151,8.333921432495117,0.12922286987304688,0.6277859157986111,42,37,508.9409853973175,308.8553341747084,1,241.5157268322098,303.73288691068615,1
584,644,1788008915968604088,1788008915968604,128429,21.52948808670044,19.52352237701416,1788008915967296,1.308203,1788008916333906176,394291,394292,1788008916325605376,1788008916333938176,0.9961659513590844,8.33272933959961,0.031948089599609375,0.6248752170138889,42,37,509.13760603650155,308.9181964778854,1,241.65575159818985,303.86595899148307,1
585,645,1788008916002033949,1788008916002034,128430,21.562917709350586,19.556951999664307,1788008916000726,1.307964,1788008916367336960,394296,394297,1788008916367270400,1788008916375604480,0.007981690745243885,8.333921432495117,0.06651878356933594,0.6281711154513889,42,36,509.39428013401516,308.94696467120184,1,241.73268302137058,304.0410139773121,1
586,646,1788008916035464048,1788008916035464,128431,21.59634780883789,19.59038209915161,1788008916034155,1.309156,1788008916400768000,394300,394301,1788008916400603648,1788008916408936448,0.01971387696709585,8.33272933959961,0.16427040100097656,0.6283393012152778,42,37,509.62909903007267,309.1270260381085,1,241.69267381222184,304.04672841460666,1
587,647,1788008916068895102,1788008916068895,128432,21.62977886199951,19.623813152313232,1788008916067585,1.310111,1788008916434200320,394304,394305,1788008916433936128,1788008916442268928,0.03170243204577969,8.33272933959961,0.26416778564453125,0.6282823350694444,42,38,509.69438208175063,309.29400133446404,1,241.74839697497237,304.1891052143741,1
588,648,1788008916102325916,1788008916102326,128433,21.663209915161133,19.657244205474854,1788008916101015,1.310825,1788008916467632640,394308,394309,1788008916467268352,1788008916475602176,0.043713345730224576,8.333921432495117,0.3643035888671875,0.6265923394097223,42,38,509.7135239581271,309.46863823116325,1,241.75614622745445,304.32742806699963,1
589,649,1788008916135759115,1788008916135759,128434,21.696642875671387,19.690677165985107,1788008916134446,1.313209,1788008916501067008,394312,394313,1788008916500601600,1788008916508934400,0.05584961803667993,8.332967758178711,0.46539306640625,0.6261908637152778,42,35,509.7251838219448,309.01250115476927,1,241.77897292223065,304.3959511889917,1
590,650,1788008916169188976,1788008916169189,128435,21.730072736740112,19.724107027053833,1788008916167881,1.307964,1788008916534498048,394316,394317,1788008916533933824,1788008916542267904,0.06768702617651266,8.333921432495117,0.5640983581542969,0.627880859375,42,37,509.9145198448829,309.441715212496,1,241.81841437520367,304.5377466545978,1
591,651,1788008916202622890,1788008916202623,128436,21.76350688934326,19.757541179656982,1788008916201311,1.311779,1788008916567933440,394320,394321,1788008916567267072,1788008916575599872,0.07994277539341917,8.33272933959961,0.6661415100097656,0.6286349826388888,42,39,510.0341117562642,309.69130914646166,1,241.85897895532582,304.62231531228,1
592,652,1788008916236054897,1788008916236055,128437,21.79693865776062,19.79097294807434,1788008916234741,1.313924,1788008916601366016,394324,394325,1788008916600599552,1788008916608932352,0.09198855507868384,8.33272933959961,0.7665157318115234,0.6287109375,42,38,509.9164613207591,309.77836836809536,1,241.89614381224288,304.83024372724014,1
593,653,1788008916269484997,1788008916269485,128438,21.830368995666504,19.824403285980225,1788008916268178,1.307011,1788008916634797568,394328,394329,1788008916633931520,1788008916642265600,0.10390502074095265,8.333921432495117,0.865936279296875,0.6274169921875,42,38,509.9491939086814,309.8977157945873,1,241.87444759409058,305.15490114665624,1
594,654,1788008916302915096,1788008916302915,128439,21.86379885673523,19.85783314704895,1788008916301608,1.30701,1788008916668228608,394332,394333,1788008916667265024,1788008916675597824,0.11564762095505136,8.332967758178711,0.9636878967285156,0.6266818576388888,42,38,509.86983751700336,310.0981269977228,1,241.93311571726855,305.72661880377314,1
595,655,1788008916336340904,1788008916336341,128440,21.89722490310669,19.89125919342041,1788008916335038,1.302957,1788008916701655808,394336,394337,1788008916700597248,1788008916708930048,0.12703862660944207,8.33272933959961,1.0585784912109375,0.6264431423611111,42,37,509.7079778844419,310.3224239057146,1,242.0012670484059,306.0237649019868,1
596,656,1788008916369770050,1788008916369770,128441,21.9306538105011,19.92468810081482,1788008916368459,1.311064,1788008916735085824,394340,394341,1788008916733929728,1788008916742263296,0.13872518166733422,8.333683013916016,1.1560916900634766,0.6264919704861112,42,38,509.5992285911285,310.46701421484767,1,242.07854125957766,306.16157257299506,1
597,657,1788008916403201103,1788008916403201,128442,21.96408486366272,19.95811915397644,1788008916401890,1.311064,1788008916768518144,394344,394345,1788008916767262976,1788008916775595776,0.15064377682403435,8.33272933959961,1.2552738189697266,0.625439453125,42,37,509.5486980608963,310.34082717690717,1,242.2204804205736,306.28932042330774,1
598,658,1788008916436630964,1788008916436631,128443,21.997514963150024,19.991549253463745,1788008916435324,1.30701,1788008916801949440,394348,394349,1788008916800594944,1788008916808928000,0.16254184429630053,8.332967758178711,1.3544559478759766,0.6241455078125,42,38,509.54686858839034,310.4645508513414,1,242.34265871568644,306.5291264632283,1
599,659,1788008916470062017,1788008916470062,128444,22.030946016311646,20.024980306625366,1788008916468755,1.30701,1788008916835381760,394352,394353,1788008916833927424,1788008916842261248,0.17451008439422114,8.333921432495117,1.4543533325195312,0.6255181206597222,42,37,509.53435144661626,310.63610016019857,1,242.3152575565266,306.6192755824503,1
600,660,1788008916503494024,1788008916503494,128445,22.064378023147583,20.058412313461304,1788008916502185,1.308918,1788008916868814592,394356,394357,1788008916867259648,1788008916875592448,0.18660944206008584,8.33272933959961,1.5549659729003906,0.6216417100694445,42,35,509.5079641160943,310.7242494020477,1,242.25767241049823,306.60506527562103,1
601,661,1788008916536922932,1788008916536923,128446,22.097806692123413,20.091840982437134,1788008916535614,1.308918,1788008916902244608,394360,394361,1788008916900591872,1788008916908925696,0.19831211557717066,8.333921432495117,1.6527175903320312,0.6223470052083333,42,34,509.5016303722074,310.84463129987165,1,242.1227147105314,306.50370877141245,1
602,662,1788008916570353031,1788008916570353,128447,22.131237030029297,20.125271320343018,1788008916569046,1.30701,1788008916935676160,394364,394365,1788008916933925120,1788008916942258176,0.21012274326914823,8.332967758178711,1.750946044921875,0.6217122395833333,42,33,509.4870183924677,310.9359622454427,1,241.97420973116908,306.3699432742131,1
603,663,1788008916603785992,1788008916603786,128448,22.16466975212097,20.158704042434692,1788008916602475,1.311064,1788008916969109504,394368,394369,1788008916967257600,1788008916975590144,0.22226037195994278,8.33272933959961,1.8520355224609375,0.6209581163194444,42,35,509.41110110888667,311.1207937750183,1,242.00408104177552,306.3431400721993,1
604,664,1788008916637238026,1788008916637238,128449,22.198121786117554,20.192156076431274,1788008916635904,1.333952,1788008917002562560,394372,394373,1788008917000589824,1788008917008923648,0.2367111060250615,8.333683013916016,1.9726753234863281,0.6227647569444444,42,33,509.33492106196013,311.0803937061771,1,242.16443424148014,306.7262379136296,1
605,665,1788008916670646906,1788008916670647,128450,22.23153066635132,20.22556495666504,1788008916669340,1.307011,1788008917035972096,394376,394377,1788008917033923072,1788008917042255872,0.24589413447782546,8.33272933959961,2.048969268798828,0.6224527994791667,42,33,509.24924712340805,311.0382328761729,1,242.2492338131147,306.93936678716204,1
606,666,1788008916704075098,1788008916704075,128451,22.26495885848999,20.25899314880371,1788008916702771,1.30415,1788008917069401600,394380,394381,1788008917067255296,1788008917075588352,0.2575605848187462,8.332967758178711,2.1462440490722656,0.6233072916666667,42,31,509.181768681724,310.960466878974,1,242.2498884430748,306.7843487042008,1
607,667,1788008916737504959,1788008916737505,128452,22.298388957977295,20.292423248291016,1788008916736192,1.312971,1788008917102832640,394384,394385,1788008917100587520,1788008917108921600,0.269374910599342,8.333921432495117,2.2449493408203125,0.6225287543402778,42,31,509.1557333375266,310.9139538241195,1,242.2999789366488,306.64452258858927,1
608,668,1788008916770932913,1788008916770933,128453,22.331816911697388,20.32585120201111,1788008916769629,1.303911,1788008917136261632,394388,394389,1788008917133921024,1788008917142253568,0.2809155937052933,8.33272933959961,2.3407936096191406,0.6216145833333333,42,31,509.0038278008236,310.78464119220916,1,242.53195331718052,306.55533164070306,1
609,669,1788008916804364920,1788008916804365,128454,22.365248680114746,20.359282970428467,1788008916803051,1.313925,1788008917169694464,394392,394393,1788008917167253248,1788008917175586816,0.2929278480288379,8.333683013916016,2.4411678314208984,0.6276828342013889,42,34,508.7724628781069,310.6091955098172,1,242.6260912376664,306.3228568104396,1
610,670,1788008916837794065,1788008916837794,128455,22.398677825927734,20.392712116241455,1788008916836481,1.312971,1788008917203124992,394396,394397,1788008917200586240,1788008917208919296,0.304655088552545,8.332967758178711,2.5386810302734375,0.6313368055555556,42,34,508.5538832712053,310.17369940495905,1,242.57948609688634,305.96429810659663,1
611,671,1788008916871225119,1788008916871225,128456,22.432108879089355,20.426143169403076,1788008916869918,1.307011,1788008917236557312,394400,394401,1788008917233918720,1788008917242251520,0.3166433006208692,8.332967758178711,2.638578414916992,0.6292995876736112,42,34,508.3114026867257,310.08164023611914,1,242.525022718528,305.6783570184677,1
612,672,1788008916904652119,1788008916904652,128457,22.465535879135132,20.459570169448853,1788008916903348,1.30415,1788008917269985536,394404,394405,1788008917267250944,1788008917275584768,0.3281169537105911,8.333683013916016,2.7344226837158203,0.6300509982638889,42,32,508.1629183834731,309.95177529290527,1,242.60111481352493,305.5723252944384,1
613,673,1788008916938080072,1788008916938080,128458,22.498963832855225,20.492998123168945,1788008916936770,1.31011,1788008917303414272,394408,394409,1788008917300584192,1788008917308916992,0.33962804005722463,8.33272933959961,2.830028533935547,0.6283664279513889,42,28,508.03308903763696,309.81246470762864,1,242.79563547522366,305.780272373732,1
614,674,1788008916971506119,1788008916971506,128459,22.532390117645264,20.526424407958984,1788008916970201,1.305104,1788008917336841728,394412,394413,1788008917333916416,1788008917342249472,0.3510629166547452,8.332967758178711,2.925395965576172,0.6282009548611112,42,28,508.13352981393336,309.347202647398,1,242.98664892385005,305.77285904090604,1
615,675,1788008917004936934,1788008917004937,128460,22.565820932388306,20.559855222702026,1788008917003628,1.308918,1788008917370273536,394416,394417,1788008917367248896,1788008917375582720,0.36295236732942354,8.333921432495117,3.0248165130615234,0.6263481987847223,42,24,508.12198906452784,308.76246718786103,1,243.0525563354177,305.51418875261334,1
616,676,1788008917038363934,1788008917038364,128461,22.599247694015503,20.593281984329224,1788008917037059,1.304865,1788008917403701760,394420,394421,1788008917400582144,1788008917408914688,0.37439198855507866,8.33272933959961,3.1197071075439453,0.6229356553819444,42,23,507.88938591116846,309.0427231146192,1,243.23042300802973,305.2418046220471,1
617,677,1788008917071791887,1788008917071792,128462,22.632675647735596,20.626709938049316,1788008917070488,1.303911,1788008917437131008,394424,394425,1788008917433914368,1788008917442247168,0.3860085836909871,8.33272933959961,3.2165050506591797,0.6185465494791667,42,21,507.6134063511487,309.2593281059421,1,243.3115613260096,305.0546091566904,1
618,678,1788008917105220079,1788008917105220,128463,22.666104078292847,20.660138368606567,1788008917103911,1.309156,1788008917470560512,394428,394429,1788008917467246848,1788008917475580416,0.3976368942038107,8.333683013916016,3.313779830932617,0.617431640625,42,18,507.77434824545253,309.2281848790352,1,243.28864365542955,304.6843302025118,1
619,679,1788008917138652086,1788008917138652,128464,22.699536085128784,20.693570375442505,1788008917137341,1.311064,1788008917503993856,394432,394433,1788008917500579840,1788008917508912896,0.40968784870246916,8.332967758178711,3.4139156341552734,0.6187906901041667,42,20,507.96723663110174,309.0853040185944,1,243.24922942101844,304.21840458180793,1
620,680,1788008917172082901,1788008917172083,128465,22.732966899871826,20.727001190185547,1788008917170771,1.312017,1788008917537425664,394436,394437,1788008917533912064,1788008917542244864,0.4216595135908441,8.33272933959961,3.5135746002197266,0.6189344618055556,42,21,507.83976661799437,309.12452615801965,1,243.3390699427342,304.22427748801493,1
621,681,1788008917205513000,1788008917205513,128466,22.76639676094055,20.760431051254272,1788008917204207,1.306056,1788008917570856704,394440,394441,1788008917567245568,1788008917575578112,0.43339055793991416,8.33272933959961,3.611326217651367,0.6196994357638889,42,21,507.7766148892431,309.1816541170653,1,243.48504802273203,304.42369553726513,1
